id_anio,cod_dre,nom_dre,cod_ugel,nom_ugel,ubigeo,dpto,prov,dist,c_poblado,cod_local,cod_mod,anexo,nombre_iie,gestion,nivel,grado,seccion,turno,talumnos,codigo_modular_norm,codigo_local_norm,total_alumnos_norm,metodo_vinculacion,nombre_fya_bd,red_fya,fecha_procesamiento
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,0683474,0,6010231,P£blica,Primaria,PRIMERO,1RO B,Ma¤ana,17,683474,366787,17,CODIGO_LOCAL_EXACTO,6010231,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVA ESPERANZA,331590,1320001,0,601614,P£blica,Primaria,TERCERO,TERCERO,Ma¤ana,1,1320001,331590,1,CODIGO_MODULAR_EXACTO,601614,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO HORIZONTE,366773,1210491,0,6010230 BARBARA D'ACHILLE,P£blica,Secundaria,SEGUNDO,UNICA,Ma¤ana,8,1210491,366773,8,CODIGO_MODULAR_EXACTO,6010230 BARBARA D'ACHILLE,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO MILAGRO,366909,0682211,0,EL MILAGRO,P£blica,Secundaria,TERCERO,A,Tarde,19,682211,366909,19,CODIGO_LOCAL_EXACTO,EL MILAGRO,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PAUJIL I ZONA,366607,1154608,0,601528,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,1,1154608,366607,1,CODIGO_MODULAR_EXACTO,601528,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE I ZONA,366565,1154368,0,601511,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,3,1154368,366565,3,CODIGO_MODULAR_EXACTO,601511,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,ANGEL CARDENAS HAYA I ZONA,740917,1262856,0,601570,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,3,1262856,740917,3,CODIGO_MODULAR_EXACTO,601570,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EL DORADO,740677,1527365,0,808,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,4,1527365,740677,4,CODIGO_MODULAR_EXACTO,808,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EL TRIUNFO,366438,1153881,0,601444,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,1,1153881,366438,1,CODIGO_MODULAR_EXACTO,601444,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EL TRIUNFO,366438,1153881,0,601444,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,8,1153881,366438,8,CODIGO_MODULAR_EXACTO,601444,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,0683474,0,6010231,P£blica,Primaria,CUARTO,4TO B,Ma¤ana,24,683474,366787,24,CODIGO_LOCAL_EXACTO,6010231,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE I ZONA,366565,1154368,0,601511,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,2,1154368,366565,2,CODIGO_MODULAR_EXACTO,601511,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EL DORADO,740677,1527365,0,808,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,UNICA,Ma¤ana,7,1527365,740677,7,CODIGO_MODULAR_EXACTO,808,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EL PAUJIL,366339,1153527,0,601391,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,2,1153527,366339,2,CODIGO_MODULAR_EXACTO,601391,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS,366508,1154129,0,601496,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,1,1154129,366508,1,CODIGO_MODULAR_EXACTO,601496,47,2025-08-09T17:53:31.490293
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS,366508,1154129,0,601496,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,3,1154129,366508,3,CODIGO_MODULAR_EXACTO,601496,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,0683474,0,6010231,P£blica,Primaria,TERCERO,3RO B,Ma¤ana,15,683474,366787,15,CODIGO_LOCAL_EXACTO,6010231,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,HABANA,136664,1306182,0,852,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,UNICA,Ma¤ana,1,1306182,136664,1,CODIGO_MODULAR_EXACTO,852,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,MORALILLO,364415,0721639,0,404,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,4,721639,364415,4,CODIGO_LOCAL_EXACTO,404,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE II ZONA,740347,1273960,0,601580,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,4,1273960,740347,4,CODIGO_MODULAR_EXACTO,601580,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO HORIZONTE,366773,0683466,0,6010230 BARBARA D'ACHILLE,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,6,683466,366773,6,CODIGO_LOCAL_EXACTO,6010230 BARBARA D'ACHILLE,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE II ZONA,854843,1151695,0,573,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,UNICA,Ma¤ana,3,1151695,854843,3,CODIGO_MODULAR_EXACTO,573,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO HORIZONTE,366773,0683466,0,6010230 BARBARA D'ACHILLE,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,7,683466,366773,7,CODIGO_LOCAL_EXACTO,6010230 BARBARA D'ACHILLE,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO HORIZONTE,366773,0683466,0,6010230 BARBARA D'ACHILLE,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,12,683466,366773,12,CODIGO_LOCAL_EXACTO,6010230 BARBARA D'ACHILLE,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PAUJIL I ZONA,740696,1527381,0,810,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,UNICA,Ma¤ana,3,1527381,740696,3,CODIGO_MODULAR_EXACTO,810,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,13 DE FEBRERO,364590,1151331,0,536 MI CASITA DEL SABER,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,UNICA,Ma¤ana,27,1151331,364590,27,CODIGO_MODULAR_EXACTO,536 MI CASITA DEL SABER,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,13 DE FEBRERO,366259,0738427,0,601331,P£blica,Primaria,CUARTO,4TO A PRIM,Ma¤ana,31,1147735,366259,31,CODIGO_LOCAL_EXACTO,601331,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,ANGEL CARDENAS HAYA II ZONA,740333,1378355,0,601678,P£blica,Primaria,SEXTO,U,Ma¤ana,3,1378355,740333,3,CODIGO_MODULAR_EXACTO,601678,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EL DORADO,366570,1154400,0,601514,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,4,1154400,366570,4,CODIGO_MODULAR_EXACTO,601514,47,2025-08-09T17:53:31.498301
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,0683474,0,6010231,P£blica,Primaria,SEGUNDO,2DO A,Ma¤ana,24,683474,366787,24,CODIGO_LOCAL_EXACTO,6010231,47,2025-08-09T17:53:31.499929
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,1527233,0,6010231,P£blica,Secundaria,SEGUNDO,2DO A SEC,Ma¤ana,16,1527233,366787,16,CODIGO_MODULAR_EXACTO,6010231,47,2025-08-09T17:53:31.499929
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,HABANA,367150,1261775,0,601563,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,2,1261775,367150,2,CODIGO_MODULAR_EXACTO,601563,47,2025-08-09T17:53:31.499929
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,HABANA,367150,1261775,0,601563,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,1,1261775,367150,1,CODIGO_MODULAR_EXACTO,601563,47,2025-08-09T17:53:31.499929
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,HUAMBE,740366,1263219,0,601571,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,4,1263219,740366,4,CODIGO_MODULAR_EXACTO,601571,47,2025-08-09T17:53:31.499929
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO HORIZONTE,366773,0683466,0,6010230 BARBARA D'ACHILLE,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,8,683466,366773,8,CODIGO_LOCAL_EXACTO,6010230 BARBARA D'ACHILLE,47,2025-08-09T17:53:31.499929
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO HORIZONTE,366773,1210491,0,6010230 BARBARA D'ACHILLE,P£blica,Secundaria,PRIMERO,UNICA,Ma¤ana,17,1210491,366773,17,CODIGO_MODULAR_EXACTO,6010230 BARBARA D'ACHILLE,47,2025-08-09T17:53:31.499929
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,SAN PEDRO DE PINTUYACO,365684,0398370,0,60181,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,1,398370,365684,1,CODIGO_LOCAL_EXACTO,60181,47,2025-08-09T17:53:31.501769
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE I ZONA,366565,1563212,0,601511,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,1,1563212,366565,1,CODIGO_MODULAR_EXACTO,601511,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE II ZONA,740347,1273960,0,601580,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,6,1273960,740347,6,CODIGO_MODULAR_EXACTO,601580,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,13 DE FEBRERO,366259,0738427,0,601331,P£blica,Primaria,QUINTO,5TO A PRIM,Ma¤ana,28,1147735,366259,28,CODIGO_LOCAL_EXACTO,601331,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,24 DE JUNIO,366240,0738419,0,601330,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,2,738419,366240,2,CODIGO_LOCAL_EXACTO,601330,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,ANGEL CARDENAS HAYA II ZONA,740333,1378355,0,601678,P£blica,Primaria,CUARTO,U,Ma¤ana,2,1378355,740333,2,CODIGO_MODULAR_EXACTO,601678,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,CAHUIDE,364420,0721647,0,405,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,AMARILLO,Ma¤ana,29,721647,364420,29,CODIGO_LOCAL_EXACTO,405,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EL DORADO,366570,1154400,0,601514,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,6,1154400,366570,6,CODIGO_MODULAR_EXACTO,601514,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EL DORADO,366570,1154400,0,601514,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,7,1154400,366570,7,CODIGO_MODULAR_EXACTO,601514,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EL DORADO,366570,1154400,0,601514,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,8,1154400,366570,8,CODIGO_MODULAR_EXACTO,601514,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,364613,1151414,0,538,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,AMARILLO,Ma¤ana,22,1151414,364613,22,CODIGO_MODULAR_EXACTO,538,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,364613,1151414,0,538,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,ROJO,Ma¤ana,28,1151414,364613,28,CODIGO_MODULAR_EXACTO,538,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,0683474,0,6010231,P£blica,Primaria,PRIMERO,1RO A,Ma¤ana,18,683474,366787,18,CODIGO_LOCAL_EXACTO,6010231,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,1527233,0,6010231,P£blica,Secundaria,PRIMERO,1RO A SEC,Ma¤ana,19,1527233,366787,19,CODIGO_MODULAR_EXACTO,6010231,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,1527233,0,6010231,P£blica,Secundaria,CUARTO,4TO B SEC,Ma¤ana,22,1527233,366787,22,CODIGO_MODULAR_EXACTO,6010231,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,HUAMBE,740366,1263219,0,601571,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,4,1263219,740366,4,CODIGO_MODULAR_EXACTO,601571,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,MORALILLO,365655,0398347,0,60136,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,3,398347,365655,3,CODIGO_LOCAL_EXACTO,60136,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO MILAGRO,366457,1153964,0,601448,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,11,1153964,366457,11,CODIGO_MODULAR_EXACTO,601448,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO MILAGRO,366909,0682211,0,EL MILAGRO,P£blica,Secundaria,PRIMERO,B,Tarde,29,682211,366909,29,CODIGO_LOCAL_EXACTO,EL MILAGRO,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,VILLA BUEN PASTOR,364463,0738203,0,475,P£blica,Inicial - Cuna-jard¡n,3 a¤os,UNICA,Ma¤ana,4,738203,364463,4,CODIGO_LOCAL_EXACTO,475,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE I ZONA,366565,1154368,0,601511,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,2,1154368,366565,2,CODIGO_MODULAR_EXACTO,601511,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE II ZONA,854843,1151695,0,573,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,2,1151695,854843,2,CODIGO_MODULAR_EXACTO,573,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,13 DE FEBRERO,366259,0738427,0,601331,P£blica,Primaria,TERCERO,3RO A PRIM,Ma¤ana,19,1147735,366259,19,CODIGO_LOCAL_EXACTO,601331,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,ANGEL CARDENAS HAYA I ZONA,740917,1262856,0,601570,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,1,1262856,740917,1,CODIGO_MODULAR_EXACTO,601570,47,2025-08-09T17:53:31.504163
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,BELEN DE JUDA,366725,0651398,0,6010178,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,3,651398,366725,3,CODIGO_LOCAL_EXACTO,6010178,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,CAHUIDE,365622,0398313,0,60133,P£blica,Primaria,SEGUNDO,B,Ma¤ana,19,398313,365622,19,CODIGO_LOCAL_EXACTO,60133,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,CAHUIDE,365622,1261577,0,60133,P£blica,Secundaria,TERCERO,B,Ma¤ana,18,1261577,365622,18,CODIGO_MODULAR_EXACTO,60133,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS,366508,1154129,0,601496,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,3,1154129,366508,3,CODIGO_MODULAR_EXACTO,601496,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,1527233,0,6010231,P£blica,Secundaria,PRIMERO,1RO B SEC,Ma¤ana,19,1527233,366787,19,CODIGO_MODULAR_EXACTO,6010231,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,1527233,0,6010231,P£blica,Secundaria,SEGUNDO,2DO B SEC,Ma¤ana,18,1527233,366787,18,CODIGO_MODULAR_EXACTO,6010231,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVA ESPERANZA,331590,1320001,0,601614,P£blica,Primaria,CUARTO,CUARTO,Ma¤ana,1,1320001,331590,1,CODIGO_MODULAR_EXACTO,601614,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVA ESPERANZA,331590,1320001,0,601614,P£blica,Primaria,QUINTO,QUINTO,Ma¤ana,5,1320001,331590,5,CODIGO_MODULAR_EXACTO,601614,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO MILAGRO,364873,1152321,0,678,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,POLLITOS,Ma¤ana,3,1152321,364873,3,CODIGO_MODULAR_EXACTO,678,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE II ZONA,740347,1273960,0,601580,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,8,1273960,740347,8,CODIGO_MODULAR_EXACTO,601580,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO MILAGRO,364873,1152321,0,678,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,ABEJITAS,Ma¤ana,7,1152321,364873,7,CODIGO_MODULAR_EXACTO,678,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO MILAGRO,366457,1153964,0,601448,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,10,1153964,366457,10,CODIGO_MODULAR_EXACTO,601448,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,ANGEL CARDENAS HAYA I ZONA,740917,1262856,0,601570,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,1,1262856,740917,1,CODIGO_MODULAR_EXACTO,601570,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,CAHUIDE,365622,1261577,0,60133,P£blica,Secundaria,CUARTO,A,Ma¤ana,20,1261577,365622,20,CODIGO_MODULAR_EXACTO,60133,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,364613,1151414,0,538,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,CELESTE,Ma¤ana,16,1151414,364613,16,CODIGO_MODULAR_EXACTO,538,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE II ZONA,854843,1151695,0,573,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,UNICA,Ma¤ana,1,1151695,854843,1,CODIGO_MODULAR_EXACTO,573,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,13 DE FEBRERO,366259,1147735,0,601331,P£blica,Secundaria,TERCERO,3RO A SEC,Ma¤ana,23,1147735,366259,23,CODIGO_MODULAR_EXACTO,601331,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,24 DE JUNIO,366240,0738419,0,601330,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,2,738419,366240,2,CODIGO_LOCAL_EXACTO,601330,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,1527233,0,6010231,P£blica,Secundaria,QUINTO,UNICO,Ma¤ana,23,1527233,366787,23,CODIGO_MODULAR_EXACTO,6010231,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,HABANA,136664,1306182,0,852,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,UNICA,Ma¤ana,3,1306182,136664,3,CODIGO_MODULAR_EXACTO,852,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,HABANA,367150,1261775,0,601563,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,4,1261775,367150,4,CODIGO_MODULAR_EXACTO,601563,47,2025-08-09T17:53:31.506670
2022,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,CAHUIDE,365622,0398313,0,60133,P£blica,Primaria,QUINTO,A,Ma¤ana,24,398313,365622,24,CODIGO_LOCAL_EXACTO,60133,47,2025-08-09T17:53:31.506670
